Math,Physics,Chemistry,Biology,Total_Science,Average_Science,English,Computer_Science,Sports_Score,Attendance_Percentage,Random_Noise_Feature,Final_Score_Regression,Performance_Level_Classification
71.64039423305282,82.57093281476642,71.28705544573248,78.11473618593972,303.61311867949144,78.22295960264955,69.4095229466778,77.0888955831995,69.18404715158088,90.26273655367375,75.80580901775215,73.18083420734865,Medium
71.82335492136735,76.9159262530504,79.28881856843515,58.010099531695744,286.0381992745487,70.49761742066146,73.63000144303915,85.53748347343122,36.60846331310662,75.78531546876162,-75.37764723167103,69.69293759140982,Medium
68.137450504062,73.5851867104447,79.65246980503579,70.00936567229368,291.3844726918362,70.7943819610201,72.099142124967,66.22784716617278,43.83418881312598,86.23635726054378,0.5010575870284536,71.23301964483362,Medium
117.27519862248191,108.523771933664,110.78344150313976,101.77099114108091,438.35340320036653,109.71301349932988,90.69113130455132,109.90470829225482,65.14737831296125,89.43289746378825,-34.43472167226174,111.58676942944489,High
69.48958892997524,69.45686643708308,81.6263734413813,74.17086103669672,294.7436898451364,73.90026229180329,80.86705232370133,92.13902463373519,69.34416045619962,77.7438685054942,-15.548573324303616,77.38348230034013,High
77.89113041282646,84.37823303358282,75.46545206492408,78.12736985086515,315.8621853621985,76.80852085782043,77.95605172587744,77.44017090878745,69.62312467404018,80.37865798702464,20.12581048676607,74.69057618545808,Medium
75.94798130708604,83.95168294654907,87.8761381926877,84.32708031430663,332.1028827606294,82.67513163034933,71.86560095869848,69.59541857149306,48.19445581600051,91.06589594195795,33.471918577123425,78.66697993922774,High
80.98853439778019,74.25346084889257,84.13010562161926,65.35789188309764,304.72999275138966,76.98113339128568,63.1230232087368,73.36230944583278,45.3260152610064,87.6644586011352,-5.606322180567245,75.32878913492189,High
65.37255916213641,64.49709681479905,70.52541753982528,67.12025641158107,267.5153299283418,67.59961927212161,59.644355177764616,68.5758808144769,52.400477493181214,81.91357146560557,-95.66701673614014,64.90967721879768,Medium
83.82840256830134,78.91908335319292,86.49868674878797,80.93971074420291,330.18588341448515,83.55504656038983,61.1817436186361,81.01826888899454,63.59809128427088,91.01124501680586,-48.25227902880898,80.82546406612806,High
58.90429473340494,60.088149174421304,53.98863181623541,73.41163247399601,246.39270819805768,62.180106509789304,63.68801188555835,60.67763517483309,82.28216053908824,91.03267861727151,44.824983510008295,61.68919115970804,Medium
69.02678474371892,67.3011508594708,65.00957325128665,64.74121810603906,266.07872696051544,65.50566442158875,57.76894501454477,79.99184088511132,29.288442213438746,86.34526346507853,-137.02132110174657,63.112631407373186,Medium
60.969629255410176,75.64497346754153,61.4698472182992,67.09311614782406,265.17756608907496,65.26659026897106,63.47797106504794,59.31536541231074,56.6890686456245,80.49919886063168,59.3713575841,65.11024763277487,Medium
81.54448703273016,69.58361289013324,74.42613801264994,59.99556463848903,285.54980257400234,68.98954784751284,80.53393380458722,59.48055704988098,40.009823384621946,82.93275648264103,26.061499532227067,68.77992375312304,Medium
87.20859357158753,91.35488490662898,87.89588196872437,78.79484844085695,345.25420888779786,89.88310230031965,94.79700655008725,97.26424150339929,35.21635983969765,86.43193371977695,65.8088040765011,81.55065916457413,High
52.87645162521766,48.08963904590673,55.11482382076995,56.39599432877272,212.47690882066706,53.14612793440535,55.67092849903682,40.13953124082262,74.50434968017225,84.05702585426256,-9.928459344048022,47.28161105235294,Low
80.03148630840562,80.58356176124481,83.7152826237287,76.8292401418567,321.1595708352358,79.84018659721924,73.1071435234764,75.06117314088709,68.16936861749008,89.69478589117426,-103.07027120114525,74.98761662607059,Medium
55.941836775360976,52.96672042201297,57.34885578852349,60.943917426894025,227.20133041279144,54.94274844029294,72.7499852970405,79.92204093493913,66.74150273920893,77.35112959945332,21.5181320753249,49.293707399208216,Low
64.35424304771712,62.03381615049854,66.69943646041317,57.04026400828717,250.127759666916,68.40325572138455,69.86252590234365,67.14024020296502,73.81538759596489,77.5286823546688,63.73265620191706,66.4319677943682,Medium
80.24040247100653,87.49602613103872,75.95013926516992,84.00891880684618,327.6954866740613,79.77721560406954,74.00020249975938,71.86623122086519,52.80421654850796,85.90435555741216,46.236090275671046,61.57416138758373,Medium
70.86185755085017,77.74081521352282,66.4085453603278,81.85570723421775,296.86692535891854,73.35903548851749,58.041815196704626,71.11245790625615,53.51043725499708,82.54227793096548,-33.13457417440177,79.82398003072171,High
58.48754221256449,56.22043439201341,65.47064674719027,61.74078587085053,241.9194092226187,61.3115259782268,64.6067722998128,62.022436256228815,92.78595925083862,81.86475692651129,4.338053773132335,65.17377864015893,Medium
67.66635849137487,53.51426315059724,66.74370792692697,64.5064519409466,252.43078150984564,64.30812130894996,70.62746421584312,66.40211990839208,56.301434186106384,76.15971640412802,-26.6418134389962,59.573184998232534,Low
87.84859249730351,81.83354593853136,76.60087989245903,76.84731397429286,323.1303323025868,82.69844718607807,68.70397204643358,81.07262286659474,71.02698169581137,85.09772922399091,-40.963323209468605,76.2007004838939,High
59.90887475778947,59.27318455402862,60.606785953999186,53.27104494007317,233.05989020589044,61.880189567011136,66.2170556190843,57.88328876768874,60.095723114449726,84.73622445999617,47.76942855899255,59.1526186063223,Low
65.31557099792437,76.1177138916336,62.03554653026287,80.29802351008185,283.7668549299027,71.9540290433971,67.6066237677536,84.54450510331336,32.27612204882377,88.2673949097587,-59.876615563258106,63.415072663991744,Medium
70.01430815728186,60.60519931047895,65.10145630561594,66.79057256020774,262.5115363335845,63.51582248346279,67.84674368573467,73.08037470983884,29.330564942980978,85.34453066560486,-44.69082152908063,64.12331288984215,Medium
76.38254321221342,67.94698321543837,73.04109195964044,66.51089606223992,283.8815144495321,70.45648836213947,44.536221106260626,70.87475554396609,51.31523670090143,84.33697960879752,-55.20128167361927,63.73850883066843,Medium
87.4210680534046,85.38358124684935,85.03716303824092,82.06123505382573,339.90304739232056,85.59142659310791,82.23335739554818,83.7545069163131,75.84151877504983,90.88500318395168,-74.51237616495233,80.44768564752037,High
84.53477425040045,79.99301081851273,77.28658932928552,69.26243223613344,311.0768066343321,81.90565374159468,81.19238757549051,85.07602713751282,71.82437484954005,78.43766348275724,7.320714592130171,78.18303030056346,High
58.137078203806134,49.8199394726061,54.78579399939992,58.35909852875734,221.1019102045695,52.47986659429378,49.77278144886428,52.99949244504769,73.71115746336051,87.68194609423789,58.075152424098796,44.14464068904748,Low
69.09660193915431,67.09484605071106,65.58992980768282,69.78072941394721,271.5621072114954,70.29567981332431,70.72539114910853,74.43450211261015,45.19430731595527,76.64426417602326,-9.243837812263282,65.41595546329843,Medium
66.22705074824249,61.34695378768222,64.30568772622154,72.10178820857139,263.98148047071766,66.35519885677225,58.31988909308592,59.173965741543135,84.23808735183471,80.80819059999597,-75.28739002820832,60.23725735043006,Medium
86.66631646360493,81.95592563274575,83.21391103551552,78.05494939361114,329.8911025254773,84.14843670182829,77.85056675391576,70.84094529355491,45.526600497204235,78.93671433688343,41.99722698710138,78.2042703804132,High
60.17915391073556,62.604264881249165,62.137289225209244,51.02340597792585,235.94411399511984,58.782039065508094,61.7201692506817,69.47727123770858,63.19236598004953,88.90971267725959,84.28508770174858,58.249911277230375,Low
67.8347337848192,71.77470048769344,83.19465086366486,74.20504118372133,297.0091263198989,72.56741631972207,60.682912584275655,66.97686065681312,59.84471565138395,84.67294883202302,-32.31211620732973,73.03070057403065,Medium
72.14146822006134,84.93207571238199,66.7068764954136,71.51051888327092,295.2909393111279,75.32448038658464,83.19532269418421,69.06313661931301,57.39189269528121,84.93248377703512,-23.927713335885915,70.22711057384473,Medium
73.58376828823688,70.83634388314596,83.95119459112061,82.84968482280348,311.22099158530693,79.11410995053798,82.49174246744857,73.42375815917177,80.0788820744341,79.46633506135275,25.783031504169713,73.74803368122025,Medium
54.750648204112196,66.08309880428536,57.13302724245991,58.148301134682725,236.1150753855402,60.97288277786449,55.758671039184165,66.29030024557574,49.42334219751059,83.50153252033556,81.09368738925257,63.1143605506543,Medium
60.535286307779224,67.17676732920657,70.51458841577389,57.39627827393329,255.62292032669296,63.87912081091597,70.64079782445557,63.920725084847135,39.75592116432108,81.18267348345444,-25.991707286261306,62.62224257445271,Medium
65.42096422968656,60.75662664677479,67.45708264688666,66.23631548061384,259.8709890039618,63.76810320435076,69.97467884443634,66.3768529894972,60.29993229309629,86.91727507427107,-66.62248904991024,63.2420177114456,Medium
59.61684151896967,56.81513954556793,59.80092668871289,76.64404652717967,252.8769542804302,60.10166458005987,69.56510525207342,65.87856039141998,54.0025989857021,80.04454432334194,31.57093031362032,57.60887924925551,Low
88.8234719617647,86.70894044892579,88.79952436510766,90.61246115389771,354.9443979296958,90.37484601870277,67.80413251400705,71.70219172017667,110.66074378623969,91.64897182602537,39.95340365711497,85.17069599263087,High
66.27033887859142,78.65806766923184,64.76030985261811,73.70471059157677,283.39342699201814,71.6961357128925,79.8877243049877,63.94196885007302,70.14761214659963,76.62209775187952,0.30657252176134264,66.27289633030342,Medium
59.04556161772183,56.75341485476187,60.40739795950651,63.84322086839093,240.04959530038116,58.08083355936737,55.616220616248825,63.266873590052576,53.859891371720636,80.9674008377172,-27.906662982872533,62.11711704790584,Medium
83.34626427859239,86.73439412178449,80.66941180050038,80.44263026176642,331.19270046264364,81.72102776906766,72.5624101618533,73.18369004836933,44.1583264621937,93.38600254983048,49.71893654960232,76.3388380160739,High
81.25288375726905,83.96568351986853,94.41486281334184,92.4787673517031,352.11219744218255,87.09453173664275,104.95814739717002,95.374323955064,31.79567384146823,82.82430626018983,26.401800227398216,81.17147026979458,High
82.19493545474934,80.2642078662812,85.61524423094723,73.77490157255686,321.8492891245346,77.49635341716882,78.64224386962613,86.02737181416299,44.621713713938504,78.42560667797794,-38.42177584517464,81.5337742911779,High
60.94464530282633,48.54433311839428,56.64439954150843,56.20938849519746,222.3427664579265,53.95032682127136,55.273830434744504,63.87922093685596,61.72412657638698,86.09535781268835,2.454736565283575,51.85678200372583,Low
59.10945417788145,66.97581868446233,65.89810637032886,71.37031976983914,263.3536990025118,63.570764037015245,47.96800650788899,79.86452992825818,81.40992977392153,82.62303878892729,-67.58537660123233,62.9850979541567,Medium
91.03197342605475,87.10354844235273,78.26376980855977,77.65273857926609,334.0520302562333,82.68804954028245,88.98649111587721,80.55366389929071,76.82533713581878,80.82064872190847,34.29452282189601,67.9429525615058,Medium
65.01840039064241,60.81949637540692,59.36220152556693,71.47028027129387,256.6703785629101,62.6901996440684,53.28463637419971,69.88081775637663,63.43642247469569,79.52064594600641,-13.111678469142795,58.33871803786808,Low
70.91313500267024,61.417124998326614,80.37186738234894,73.88795813659154,286.59008551993736,68.39351153825085,64.07922476902758,70.45974858899761,55.15248501446273,98.84186802812971,-21.785541619236856,63.51677055718551,Medium
77.46749514600484,78.74108126827583,84.92801756282326,72.41972346506212,313.55631744216606,82.43425982168048,71.77161998130256,94.36366181751576,64.03218534618232,83.74224049907932,-1.643724257621708,70.9235633624254,Medium
63.52232984682778,62.91438804288671,59.540143102658895,66.71648774574064,252.69334873811403,65.67841864658696,73.84278103255575,77.46999179442747,52.22043003773136,75.37216319833561,2.015384966512391,59.57441941808751,Low
69.78477339644405,71.42622021419048,69.63476017564837,67.68398102495237,278.52973481123524,68.07439485976884,74.76924240089346,70.60696019313013,85.77545993645813,92.46854879502767,44.746503078278025,64.63726709577209,Medium
40.281106561541115,43.766237558420045,33.064254724340444,42.14441592422592,159.25601476852754,40.3588464854391,45.048428540794404,47.77596488878376,57.1621472808738,88.05535452555286,29.554526566261075,38.91961877060301,Low
55.15275562126027,54.40085518841186,65.61990781299433,58.00557179310588,233.17909041577232,59.12970278358567,64.29562301977055,72.31998206487933,58.7049321262991,81.16766784490106,-7.820463939640135,50.55209361804563,Low
68.32112260624879,70.87539901332065,70.8014026045273,67.11536162488898,277.1132858489857,71.66049317179338,62.42893739727903,67.94947825515598,26.762663624689978,80.3344045565693,38.18340748594976,66.70006826220384,Medium
50.45359569582661,63.48470574274138,67.22825536267025,60.483529406357256,241.6500862075955,58.775311498578716,61.38274724276886,56.42136604868328,57.06847730215854,88.36736398079115,20.036862684580655,63.61084904948864,Medium
85.76798273257286,77.43117511928378,81.93249765341767,88.0694953848564,333.2011508901307,85.48450129049752,81.01357308574654,90.17721868850127,72.54726206947412,83.76540836255273,-21.329981814301853,79.76068931009894,High
51.179048013069725,57.29684534998856,53.808546725302584,43.72539553768324,206.0098356260441,50.40664829809715,66.7391695197264,60.10794369890063,43.98416134442182,75.37011090777449,-6.235907911824294,57.94729552981915,Low
61.92190542008133,63.07865597799181,66.75678474565802,58.872092692463816,250.62943883619496,59.98563490071152,73.65711357263271,68.76060525394095,48.739194982607806,93.93619982302334,-7.41114444215604,67.99893713300787,Medium
77.4878716489131,70.89979240735269,74.53985346148977,76.88386568160581,299.8113831993614,76.40111891846934,73.8670030986478,66.20602521681298,71.89066526600497,82.83004768892022,25.263067158710083,75.88798725376374,High
89.86928349363251,86.15111530835284,83.33439470292299,83.61991335725187,342.97470686216025,88.32519356378492,76.19013256309398,70.50648127398514,37.8501416472292,92.47785868241213,-18.351130736082087,88.50184011705008,High
58.68706909274149,53.205235667637844,51.276573035937105,52.498990671577076,215.66786846789353,59.09278506403475,64.88354329686493,61.1660996597182,75.86701511312877,91.39217478982857,-19.520459321081667,51.581522266404164,Low
76.1700736981867,78.25309712574153,86.03867516616745,73.48019343000475,313.9420394201004,76.08605932484467,76.40639853546034,86.64004430769907,52.01784164740347,79.99495227758592,98.43786547169793,72.34607202449892,Medium
68.52028836172185,70.27309269763599,73.70800742292377,63.62391268254078,276.1253011648224,70.42916466136718,60.416316477432034,69.5012172446244,54.171476692631956,90.16594932181575,46.98677408735521,69.36984418712514,Medium
66.2504019894164,54.748683795206475,55.60354298670187,48.05412164974881,224.65675042107358,55.344585117681326,58.903137107376836,73.20293742852846,43.14182392311609,81.74278725068159,-38.03003322125696,61.06757545074246,Medium
75.32961931083223,69.19190909820678,81.39824874816019,74.0133504304235,299.93312758762266,76.54999931795373,72.91094019011749,69.76941351619735,65.67069390641825,75.6664970659803,28.547049697109916,74.2019907301076,Medium
83.58724465564318,75.38746337051722,77.84159050171772,68.39997147224842,305.21627000012654,73.36308839756913,77.67514413833226,65.20954637982632,96.89807977544069,82.87700916988929,5.917503282758862,82.93063363686737,High
65.9644204253839,58.253861052618774,64.66931371465101,58.19830388250016,247.08589907515386,59.245935217391335,63.33025648263121,65.72765283235672,71.72245859190949,86.9881875088814,19.577558763004692,60.1175864120537,Medium
71.65826643235035,74.02958335444625,71.09601016178037,70.28928029889246,287.0731402474694,70.21653541553438,59.815024905013274,70.98026865246112,47.03572107089197,82.68631676001831,6.867066228255228,68.84222787828425,Medium
64.60128171036989,68.45982049565215,68.91715288696193,68.33068781649882,270.30894290948277,67.73516381870687,66.75673828834222,73.30727234445249,77.03430878237214,83.4647582953745,59.48213227426179,59.49100284917711,Low
71.80287797642389,62.506139808559496,66.82665810123119,83.69436104577214,284.83003693198674,69.92534669991997,70.70226973721115,66.48339899356209,55.24980681098626,90.71783022464307,17.281017232572292,74.87287204630975,Medium
75.85895756330774,73.23348348353218,76.77146414103088,67.55000622783118,293.41391141570193,74.67158654175232,75.12161575286935,85.87370505387265,80.6172747214134,85.53246990145045,-3.10443491071437,70.80029135218827,Medium
89.40071154489647,91.83071517669038,75.09825043840762,92.81645442125665,349.1461315812511,89.3403221318286,87.4610898406529,97.45655326672059,72.10014603246545,80.78350844357524,52.10952884915086,81.65124593004408,High
62.40535659570443,52.7160173560331,62.004123239246184,63.46045437782194,240.58595156880565,61.345642974692126,68.48667742893124,60.82346782060682,15.852876517924003,88.51015161833664,11.6642520543936,55.802767077142775,Low
87.40038644402293,89.00831243501574,83.52286763435337,86.65577731030247,346.58734382369454,89.88441123524537,79.17754664354054,96.81223993854037,44.93880550567459,85.98837783477123,6.0739289664528915,79.14012494379377,High
43.822957236986085,52.78942647103446,57.99622114691997,51.698537732291165,206.30714258723168,52.408438905718604,50.406237738950935,47.98781810944316,74.16577834253084,72.39197599268978,15.701130124305726,44.464872383937845,Low
59.30112218412768,72.39910159605714,66.83154857981191,65.73634955361847,264.2681219136152,63.63323705772346,59.615914647107125,77.31227002798875,62.27485908217526,87.14176456885724,-4.680451168318325,60.3464584464259,Medium
78.42312869940848,74.6254776346233,74.82483715518988,76.9973035473582,304.8707470365798,78.94443978622164,78.70874580763584,83.03747251179286,44.64366078438224,86.9591435385805,0.46134964977344506,66.50819849661586,Medium
67.29308564648096,69.82236770389211,69.67124914692779,81.86470475777763,288.6514072550785,70.95253934255763,82.55750394084694,79.29199590320941,50.49615726759281,85.1006056479043,-29.33472943809364,64.59934874711061,Medium
53.008551837031646,70.8848541102866,62.33281043218368,67.40664219758193,253.63285857708385,65.22905164364211,62.12044793798445,65.9094622193432,31.40645069865929,89.45850290534787,-37.55836098119394,69.09374254313639,Medium
69.86167051908207,76.61327581541515,75.01143422216744,70.97042773582791,292.45680829249255,76.26167050623334,65.61169972969913,48.65527940844759,58.67440068710406,81.63803207836749,-49.92851932412198,70.00658204656428,Medium
77.53498824057563,69.96428090732066,52.63094737073628,62.48813473368382,262.61835125231636,66.56796383453988,77.28325391257998,62.56390251716444,93.16034589023647,86.68249894410451,-69.5991643398538,69.87940598336336,Medium
64.07599787285842,64.53294314338301,70.49117936099883,55.20201244101188,254.30213281825215,60.583215578233734,68.91890952711057,61.9036698206541,72.07400086098488,77.16520314416323,-43.98586806922783,68.6647184744767,Medium
82.68847484246847,74.45469236200562,80.1861383757188,77.24521170696781,314.5745172871607,76.8072049887706,78.43710031755562,70.94903220974487,92.85625501782636,87.03545191699416,-8.713351723346282,83.35416056668205,High
73.9793016523883,69.41793282686764,67.5350466203644,80.80980378883396,291.7420848884543,75.58101015588385,61.97177635396552,74.71182491954984,73.2359563468497,94.76529847769947,5.155879122281851,57.266154131717464,Low
62.576455781437744,65.68347457372224,57.694342082147266,53.90789690785557,239.86216934516284,59.62729696500508,69.57945738741077,62.52397911926612,75.41219015029037,80.02571823766229,-13.564828157382024,54.14375194882498,Low
83.59138116927134,81.08798985877593,87.37796389037352,72.66546254527233,324.72279746369315,81.33984643580762,67.86410840395469,72.42451493511085,89.61118031617536,81.20098934006113,-117.7851745063679,72.04888498471739,Medium
71.62162248782283,80.08098817349824,68.34546080905243,73.83060162617049,293.878673096544,74.98731710646322,62.07893515865659,66.04679512927814,65.6589488901334,81.44992278554224,78.72931788811711,65.16261563141907,Medium
79.46558275874912,81.3808716510703,72.3618686354098,72.22069247930602,305.42901552453526,77.74989960529446,71.91586221773902,72.49430605231508,57.1915901773968,85.64999112900797,54.32400614451909,71.21795031450293,Medium
77.90477745021619,68.78088691043703,81.98286113105976,71.54114773654484,300.2096732282578,75.61001793183537,68.72106010587576,83.8875252183384,75.48986274933019,79.6848186357314,22.287992560856434,69.53001209006027,Medium
58.36959762256403,66.96978797939387,63.40281427220884,59.16845840041021,247.91065827457695,61.560327826203306,61.42423736846517,59.740864530230965,81.80760355682827,87.1062368934549,95.37453362766341,60.299675878884386,Medium
69.3584013457129,59.40788646145823,59.7085617153483,56.204485172889406,244.67933469540884,60.5444967823875,53.550879642421854,62.91398073339134,52.800530359316866,89.23419972734582,-48.868205874185534,58.633791268290935,Low
76.59813726775558,75.55307969147087,78.55606092825572,71.62820497393442,302.3354828614166,77.29966836593684,81.90158568760421,73.78146553582337,49.17646376489956,87.67173606726892,94.38125603130023,69.79822685628947,Medium
72.32497685687044,77.35470368559312,70.97493923613327,80.32427015505851,300.97888993365535,76.35186154554943,82.29408221416568,78.25591672013367,62.082840486463205,76.15792287180963,-48.260703837527394,60.906868102042914,Medium
72.47353327821054,79.76932150927834,75.29509105247155,61.94676536697274,289.4847112069332,71.85657780049772,53.27494904912445,74.02653366798654,72.47248300397493,89.97583832579303,11.936896264567828,63.54928410464036,Medium
66.68093392413263,86.72286661311462,76.48012865745349,61.58604102611879,291.46997022081956,75.03171718119117,77.64895412849387,50.62602329176813,71.97136572992342,89.6868370712684,-63.69186625671021,67.61072804769054,Medium
82.91755474472988,85.81026425356517,85.43667995199397,78.99649908068088,333.1609980309699,83.0321812774829,71.45942523194596,88.37276566310065,38.63748599718601,89.15080686173152,0.7347047772183396,77.59008390703592,High
64.03869112842068,63.168303018039765,65.89259141787679,68.47601912670078,261.57560469103805,63.690576824090726,71.71480457401148,76.32200512901964,88.67409100594983,86.86421124327913,19.308324899919434,57.72135072264147,Low
80.90045164085826,78.14350205410312,84.27691443603725,74.28944296371904,317.61031109471764,77.88463637587272,72.28210972685893,68.02547328782862,50.382526059047244,86.10094657102566,-7.734516556727734,71.8072027662774,Medium
70.35156464006083,72.41635060503025,67.97650511260218,65.19058700696735,275.9350073646606,67.02627016854561,67.81485594561073,62.57637106738501,56.02402504667131,90.16194699063199,35.693872204506874,60.06220838994539,Medium
67.69805317400207,66.21984983994183,61.91381734062379,68.08934075282143,263.9210611073891,65.4354452436399,65.9954503820397,66.10677665973434,46.4601846001827,94.61756743801728,4.950722474362865,61.743137687148455,Medium
85.07660001587334,89.96382529943352,83.23513808403344,70.513523922714,328.7890873220543,84.66472038718595,86.38847159777822,74.49818667970129,100.47493253905631,80.23479768317576,-26.120736418875463,75.44976671145719,High
85.20520123496686,79.40451728583731,88.68439873756587,81.2223974125305,334.5165146709005,82.01893830566411,64.86121034271598,79.17081890953048,63.63106005431951,90.39062697897386,-28.340665890116963,72.29104953822232,Medium
80.9241478917657,80.62381180546336,73.06129889407713,80.43570654842826,315.0449651397344,79.13819280696981,79.55729016188454,63.88240008349306,47.235373789776524,84.56891450996274,40.545688630784824,66.777662580809,Medium
83.10655117076018,86.38440933181559,81.24747423807335,80.59893722696896,331.3373719676181,81.5209643006497,86.9489929691967,73.61833720097745,72.95885324943669,84.35163473985699,-32.687101490348375,78.25891416088695,High
63.65085725457679,72.31797146939986,72.29226860683485,76.2455854871061,284.50668281791764,70.60605262193653,74.8777475357526,81.94241113428643,71.53703668965049,77.3173465480898,45.77014852424684,63.54432529639068,Medium
71.49396139757278,81.01423221529771,76.55000546792095,70.05455311923141,299.11275220002284,71.7581056260352,92.37126211365208,69.9580839989236,57.184094646301745,83.57605295242303,61.135589641596546,78.82246854711913,High
65.37120891229209,63.811066501330814,61.985814532178864,73.66478639358685,264.83287633938863,65.76714262653408,62.59655860204821,77.22186389397282,72.60910069175074,80.01367521015793,-83.4356931173065,63.833653273010505,Medium
70.194102514088,70.45015475515426,78.85095280603677,74.16862551845593,293.663835593735,73.02854813882382,78.92760304816734,76.08069818903849,47.62062058753703,82.68072785247027,56.64631936505173,70.02920581372865,Medium
67.76371294139592,63.19779829146468,80.29877306640945,66.67925391705411,277.93953821632414,70.56546044215243,67.24027353669484,57.29398156294072,52.60622587576122,79.50906808110925,103.02113492223495,60.6281441215764,Medium
71.25320927441271,73.1674658030283,71.95061694504672,70.85071783771731,287.22200986020505,72.25206429156201,79.54622036577038,76.22327208645518,29.846750181509055,82.75545806343497,12.600188060096423,71.9521539484622,Medium
78.60003402615278,79.8462527719297,71.43122880568913,75.30798165950348,305.1854972632751,73.8995900659147,73.10458721228744,74.93758508814534,40.14073373670656,82.96944821488299,29.954209264741117,75.81076849805929,High
61.465299277369816,64.1066574984247,54.072990542397896,69.13949054617157,248.78443786436398,64.36450595417809,60.169448962465935,61.26596514038404,87.11446208506028,85.483774592194,51.85026621845793,58.07304322184466,Low
93.35638097598562,99.2963349235923,92.21375266296052,84.46379799202853,369.33026655456695,92.75317271908573,94.09528856077125,89.45379785768772,84.62142941583471,76.92625068854335,-13.774115758951114,97.68411185470569,High
60.26219825905358,59.91184609085774,65.45921290158427,55.364710750123386,240.99796800161897,60.646279034759715,58.02538281735064,66.27429534696992,60.98682972973444,77.77240926127338,9.114011176893486,60.76477721546836,Medium
47.98078104035332,61.20182215008524,60.23395260459959,64.07593122455756,233.4924870195957,58.35475704812865,49.19887363928143,66.23963385152048,84.94397170784757,86.80957135365263,-65.70997648115546,57.91427183741399,Low
76.88443176590691,76.12260435430412,81.56908953040642,78.00789912389753,312.58402477451494,77.1104912991843,72.97200104910985,88.51265692083658,57.59888270087543,81.01280941464951,6.931751426522549,75.03046986326406,High
77.19618916102128,75.98112842725735,74.97026868068282,83.3198254036189,311.46741167258034,78.30245759764254,79.4939024304488,80.19025294115198,56.34884546148138,90.37264895114966,24.905599782227075,76.60981605817362,High
70.19272445631601,79.71888695835044,70.78038000693111,86.43781406857381,307.12980549017135,77.73362824440001,84.50514873206183,66.36351991491271,60.847659726983345,86.12634861007524,25.808151146323468,66.9621969930075,Medium
79.28309874262382,80.52896564635851,80.45721172426721,73.87268493099299,314.1419610442425,75.04169887836952,74.28745356722206,72.7112458705559,58.12617607014652,88.03381075103204,53.271236179879025,72.16670924817396,Medium
77.53128643324933,68.40769753320994,74.44639037845879,73.96570623098269,294.3510805759007,72.51024846928298,79.4598491279438,91.50336416410504,56.772055146597296,92.05346160210448,-38.740108906776456,74.19015562032055,Medium
67.12126554362827,60.66946002585135,53.29880735168801,54.10530259710253,235.19483551827017,58.28881493876036,51.853820027778426,68.89340245078544,77.15097160724329,83.45144594096713,-26.630337833674822,58.985353519739725,Low
69.69083122728622,63.168676848533224,78.70724047284068,75.28644537034413,286.8531939190043,72.22563969113963,65.98452418881286,88.1914475712303,62.252034809343044,82.12756647291862,94.77536729956776,70.2112076136842,Medium
70.68201356912864,61.44323688084584,66.09873898934889,64.42492680079948,262.64891624012284,68.04885107188497,61.951267082182405,75.35074488329741,70.68722646650707,89.35851292799407,-7.516418688185496,68.58078942241414,Medium
80.49453462018806,84.20311315177644,86.74917055990647,82.5894270271388,334.0362453590098,81.96557971055888,74.9093627141441,80.49357236823225,75.47070787915996,87.54756781964844,10.0016893656164,70.6851518398402,Medium
66.84399632938842,71.40545126551145,61.818787442553045,64.65599375276625,264.7242287902192,65.1851335039191,68.6433534354866,71.93339043645072,65.822786934821,84.0633484508935,-3.3505020862610526,59.54369870815216,Low
58.678014714370185,64.24835663898094,54.91590725499769,51.77852753867185,229.62080614702066,56.38013331546207,68.74880728158996,64.13996214652198,45.44593011137642,91.95728983477971,-41.08404131525112,59.58895480159928,Low
65.27379315102942,67.03501001937487,66.04129503463358,69.8056539719671,268.15575217700496,65.43588286404216,63.191844403065126,56.26428095585056,39.70701166553942,83.93877845080034,81.17646054459031,57.76884639655531,Low
72.1884304500501,74.16463033589713,76.64323667723222,61.74889562787952,284.745193091059,70.49192528254022,73.00274967555437,74.42978240148257,62.231709522109576,85.1638681877789,-26.385070596030285,87.19914442986149,High
65.2148355838377,61.06114877459302,73.34455858659507,62.45865151850505,262.0791944635308,67.06140305585865,64.69294500777977,74.96492544536359,57.43115542762598,85.10611325417129,-56.3642761853465,66.0169401984807,Medium
62.58066594958501,65.27193814534836,65.30819061341134,67.4248872428555,260.58568195120023,63.038749497071365,55.83733799990578,60.22475687172013,61.31087143380183,80.32703052550764,-22.53701386513758,59.031211288922705,Low
72.4521022156862,74.54173683686608,71.22346573085896,73.58825853015735,291.8055633135686,73.80701961869795,69.7964769677919,75.83316868536798,59.75918941127121,85.38792694743195,-100.08530008627667,66.46859495759615,Medium
74.63435655981897,74.90975995105121,67.31781967275776,84.1397215798261,301.0016577634541,71.84660998082686,69.5654897585841,78.92086989012216,98.75360490249851,91.98380088699246,-32.56437324915909,66.77569209910371,Medium
70.8837996202204,62.3003940329508,71.08057110988445,71.08122316177935,275.345987924835,67.71382098832434,64.13075325237772,60.576691521843635,40.04660616537993,87.22484157688088,-48.40642989261633,63.34014808188659,Medium
70.03738762102338,54.52290234446055,60.46608981506319,61.36622661386331,246.39260639441045,60.93917299816664,65.95680751332334,64.07257350464776,30.15080595268313,85.15531713199466,30.871431546366217,60.093978594953185,Medium
